code,fund_sum
688787.XSHG,0.0010116094
688789.XSHG,2.1919976775
688793.XSHG,0.23544189689999998
688798.XSHG,23.346999484799994
688799.XSHG,0.0017008607
688800.XSHG,0.07072682920000001
688819.XSHG,0.00115185
688981.XSHG,102.349562448
689009.XSHG,7.572258607
,5.924156358600001
,1.9138626945
,1.80205956
